student_id,email,name,course_name,best_score,average_score,attempts,feedback,topic_tags,performance,recommended_action
S052,trisha.sen@example.com,Trisha Sen,Database Systems,82,82.0,1,"📘 Feedback Report for Trisha Sen (S052):

In *C101 - Python Basics*, your performance needs attention (latest score 39). We recommend practicing more on topics: syntax,loops. You improved by +2 marks (+2.0%) over 3 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 33). We recommend practicing more on topics: numpy,pandas. You improved by +1 marks (+1.0%) over 2 attempts.
In *C103 - Machine Learning*, your performance needs attention (latest score 46). We recommend practicing more on topics: regression,classification. You improved by -13 marks (-13.0%) over 2 attempts.
In *C104 - Database Systems*, you have consistently performed well (latest score 82). Great job! You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, you are doing reasonably well (latest score 77), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.","sql,normalization",High,Mentorship Program (Become a Mentor)
S052,trisha.sen@example.com,Trisha Sen,Machine Learning,59,52.5,2,"📘 Feedback Report for Trisha Sen (S052):

In *C101 - Python Basics*, your performance needs attention (latest score 39). We recommend practicing more on topics: syntax,loops. You improved by +2 marks (+2.0%) over 3 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 33). We recommend practicing more on topics: numpy,pandas. You improved by +1 marks (+1.0%) over 2 attempts.
In *C103 - Machine Learning*, your performance needs attention (latest score 46). We recommend practicing more on topics: regression,classification. You improved by -13 marks (-13.0%) over 2 attempts.
In *C104 - Database Systems*, you have consistently performed well (latest score 82). Great job! You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, you are doing reasonably well (latest score 77), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.","regression,classification",Poor,Remedial: Machine Learning Refresher
S052,trisha.sen@example.com,Trisha Sen,Python Basics,39,33.0,3,"📘 Feedback Report for Trisha Sen (S052):

In *C101 - Python Basics*, your performance needs attention (latest score 39). We recommend practicing more on topics: syntax,loops. You improved by +2 marks (+2.0%) over 3 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 33). We recommend practicing more on topics: numpy,pandas. You improved by +1 marks (+1.0%) over 2 attempts.
In *C103 - Machine Learning*, your performance needs attention (latest score 46). We recommend practicing more on topics: regression,classification. You improved by -13 marks (-13.0%) over 2 attempts.
In *C104 - Database Systems*, you have consistently performed well (latest score 82). Great job! You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, you are doing reasonably well (latest score 77), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.","syntax,loops",Poor,Remedial: Python Basics Refresher
S053,ritvik.jhaveri@example.com,Ritvik Jhaveri,Computer Networks,63,56.5,2,"📘 Feedback Report for Ritvik Jhaveri (S053):

In *C101 - Python Basics*, your performance needs attention (latest score 29). We recommend practicing more on topics: syntax,loops. You improved by +0 marks (+0.0%) over 1 attempts.
In *C102 - Data Science*, you are doing reasonably well (latest score 63), but there is room to improve. You improved by -7 marks (-7.0%) over 3 attempts.
In *C103 - Machine Learning*, you are doing reasonably well (latest score 68), but there is room to improve. You improved by +1 marks (+1.0%) over 2 attempts.
In *C104 - Database Systems*, you are doing reasonably well (latest score 68), but there is room to improve. You improved by +15 marks (+15.0%) over 2 attempts.
In *C105 - Computer Networks*, you are doing reasonably well (latest score 50), but there is room to improve. You improved by -13 marks (-13.0%) over 2 attempts.","tcp,ip,routing",Medium,Advanced: Computer Networks Plus
S053,ritvik.jhaveri@example.com,Ritvik Jhaveri,Data Science,70,67.33333333333333,3,"📘 Feedback Report for Ritvik Jhaveri (S053):

In *C101 - Python Basics*, your performance needs attention (latest score 29). We recommend practicing more on topics: syntax,loops. You improved by +0 marks (+0.0%) over 1 attempts.
In *C102 - Data Science*, you are doing reasonably well (latest score 63), but there is room to improve. You improved by -7 marks (-7.0%) over 3 attempts.
In *C103 - Machine Learning*, you are doing reasonably well (latest score 68), but there is room to improve. You improved by +1 marks (+1.0%) over 2 attempts.
In *C104 - Database Systems*, you are doing reasonably well (latest score 68), but there is room to improve. You improved by +15 marks (+15.0%) over 2 attempts.
In *C105 - Computer Networks*, you are doing reasonably well (latest score 50), but there is room to improve. You improved by -13 marks (-13.0%) over 2 attempts.","numpy,pandas",Medium,Advanced: Data Science Plus
S053,ritvik.jhaveri@example.com,Ritvik Jhaveri,Database Systems,68,60.5,2,"📘 Feedback Report for Ritvik Jhaveri (S053):

In *C101 - Python Basics*, your performance needs attention (latest score 29). We recommend practicing more on topics: syntax,loops. You improved by +0 marks (+0.0%) over 1 attempts.
In *C102 - Data Science*, you are doing reasonably well (latest score 63), but there is room to improve. You improved by -7 marks (-7.0%) over 3 attempts.
In *C103 - Machine Learning*, you are doing reasonably well (latest score 68), but there is room to improve. You improved by +1 marks (+1.0%) over 2 attempts.
In *C104 - Database Systems*, you are doing reasonably well (latest score 68), but there is room to improve. You improved by +15 marks (+15.0%) over 2 attempts.
In *C105 - Computer Networks*, you are doing reasonably well (latest score 50), but there is room to improve. You improved by -13 marks (-13.0%) over 2 attempts.","sql,normalization",Medium,Advanced: Database Systems Plus
S053,ritvik.jhaveri@example.com,Ritvik Jhaveri,Machine Learning,68,67.5,2,"📘 Feedback Report for Ritvik Jhaveri (S053):

In *C101 - Python Basics*, your performance needs attention (latest score 29). We recommend practicing more on topics: syntax,loops. You improved by +0 marks (+0.0%) over 1 attempts.
In *C102 - Data Science*, you are doing reasonably well (latest score 63), but there is room to improve. You improved by -7 marks (-7.0%) over 3 attempts.
In *C103 - Machine Learning*, you are doing reasonably well (latest score 68), but there is room to improve. You improved by +1 marks (+1.0%) over 2 attempts.
In *C104 - Database Systems*, you are doing reasonably well (latest score 68), but there is room to improve. You improved by +15 marks (+15.0%) over 2 attempts.
In *C105 - Computer Networks*, you are doing reasonably well (latest score 50), but there is room to improve. You improved by -13 marks (-13.0%) over 2 attempts.","regression,classification",Medium,Advanced: Machine Learning Plus
S053,ritvik.jhaveri@example.com,Ritvik Jhaveri,Python Basics,29,29.0,1,"📘 Feedback Report for Ritvik Jhaveri (S053):

In *C101 - Python Basics*, your performance needs attention (latest score 29). We recommend practicing more on topics: syntax,loops. You improved by +0 marks (+0.0%) over 1 attempts.
In *C102 - Data Science*, you are doing reasonably well (latest score 63), but there is room to improve. You improved by -7 marks (-7.0%) over 3 attempts.
In *C103 - Machine Learning*, you are doing reasonably well (latest score 68), but there is room to improve. You improved by +1 marks (+1.0%) over 2 attempts.
In *C104 - Database Systems*, you are doing reasonably well (latest score 68), but there is room to improve. You improved by +15 marks (+15.0%) over 2 attempts.
In *C105 - Computer Networks*, you are doing reasonably well (latest score 50), but there is room to improve. You improved by -13 marks (-13.0%) over 2 attempts.","syntax,loops",Poor,Remedial: Python Basics Refresher
S054,aaina.sridhar@example.com,Aaina Sridhar,Computer Networks,97,90.0,2,"📘 Feedback Report for Aaina Sridhar (S054):

In *C101 - Python Basics*, you have consistently performed well (latest score 84). Great job! You improved by +2 marks (+2.0%) over 3 attempts.
In *C102 - Data Science*, you have consistently performed well (latest score 95). Great job! You improved by -5 marks (-5.0%) over 2 attempts.
In *C103 - Machine Learning*, you are doing reasonably well (latest score 51), but there is room to improve. You improved by -13 marks (-13.0%) over 2 attempts.
In *C104 - Database Systems*, you are doing reasonably well (latest score 73), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, you have consistently performed well (latest score 83). Great job! You improved by -14 marks (-14.0%) over 2 attempts.","tcp,ip,routing",High,Mentorship Program (Become a Mentor)
S054,aaina.sridhar@example.com,Aaina Sridhar,Data Science,100,97.5,2,"📘 Feedback Report for Aaina Sridhar (S054):

In *C101 - Python Basics*, you have consistently performed well (latest score 84). Great job! You improved by +2 marks (+2.0%) over 3 attempts.
In *C102 - Data Science*, you have consistently performed well (latest score 95). Great job! You improved by -5 marks (-5.0%) over 2 attempts.
In *C103 - Machine Learning*, you are doing reasonably well (latest score 51), but there is room to improve. You improved by -13 marks (-13.0%) over 2 attempts.
In *C104 - Database Systems*, you are doing reasonably well (latest score 73), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, you have consistently performed well (latest score 83). Great job! You improved by -14 marks (-14.0%) over 2 attempts.","numpy,pandas",High,Mentorship Program (Become a Mentor)
S054,aaina.sridhar@example.com,Aaina Sridhar,Database Systems,73,73.0,1,"📘 Feedback Report for Aaina Sridhar (S054):

In *C101 - Python Basics*, you have consistently performed well (latest score 84). Great job! You improved by +2 marks (+2.0%) over 3 attempts.
In *C102 - Data Science*, you have consistently performed well (latest score 95). Great job! You improved by -5 marks (-5.0%) over 2 attempts.
In *C103 - Machine Learning*, you are doing reasonably well (latest score 51), but there is room to improve. You improved by -13 marks (-13.0%) over 2 attempts.
In *C104 - Database Systems*, you are doing reasonably well (latest score 73), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, you have consistently performed well (latest score 83). Great job! You improved by -14 marks (-14.0%) over 2 attempts.","sql,normalization",Medium,Advanced: Database Systems Plus
S054,aaina.sridhar@example.com,Aaina Sridhar,Machine Learning,64,57.5,2,"📘 Feedback Report for Aaina Sridhar (S054):

In *C101 - Python Basics*, you have consistently performed well (latest score 84). Great job! You improved by +2 marks (+2.0%) over 3 attempts.
In *C102 - Data Science*, you have consistently performed well (latest score 95). Great job! You improved by -5 marks (-5.0%) over 2 attempts.
In *C103 - Machine Learning*, you are doing reasonably well (latest score 51), but there is room to improve. You improved by -13 marks (-13.0%) over 2 attempts.
In *C104 - Database Systems*, you are doing reasonably well (latest score 73), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, you have consistently performed well (latest score 83). Great job! You improved by -14 marks (-14.0%) over 2 attempts.","regression,classification",Medium,Advanced: Machine Learning Plus
